-1141.000000  -10.000000       8.1040128     -12.8977221      -4.4112808
-1140.000000  -10.000000       8.6917287     -12.9659605      -4.4346197
-1139.000000  -10.000000       9.3231320     -13.0071410      -4.4487042
-1138.000000  -10.000000       9.9999323     -13.0143493      -4.4511696
-1137.000000  -10.000000      10.7231270     -12.9795371      -4.4392631
-1136.000000  -10.000000      11.4926800     -12.8934656      -4.4098249
-1135.000000  -10.000000      12.3071252     -12.7457125      -4.3592904
-1134.000000  -10.000000      13.1630963     -12.5247785      -4.2837266
-1133.000000  -10.000000      14.0547972     -12.2183368      -4.1789173
-1132.000000  -10.000000      14.9734479     -11.8136749      -4.0405148
-1131.000000  -10.000000      15.9067667     -11.2983761      -3.8642722
-1130.000000  -10.000000      16.8385828     -10.6612707      -3.6463693
-1129.000000  -10.000000      17.7487063      -9.8936542      -3.3838290
-1128.000000  -10.000000      18.6131997      -8.9907076      -3.0750031
-1127.000000  -10.000000      19.4051910      -7.9529800      -2.7200794
-1126.000000  -10.000000      20.0963092      -6.7877049      -2.3215318
-1125.000000  -10.000000      20.6587229      -5.5096595      -1.8844145
-1124.000000  -10.000000      21.0676017      -4.1412706      -1.4163980
-1123.000000  -10.000000      21.3036682      -2.7117563      -0.9274753
-1122.000000  -10.000000      21.3553953      -1.2552679      -0.4293269
-1121.000000  -10.000000      21.2204069       0.1917673       0.0655883
-1120.000000  -10.000000      20.9057741       1.5936913       0.5450745
-1119.000000  -10.000000      20.4271426       2.9185292       0.9981958
-1118.000000  -10.000000      19.8068830       4.1402856       1.4160611
-1117.000000  -10.000000      19.0716581       5.2403128       1.7922925
-1116.000000  -10.000000      18.2498655       6.2076700       2.1231482
-1115.000000  -10.000000      17.3693554       7.0386062       2.4073451
-1114.000000  -10.000000      16.4556813       7.7354344       2.6456744
-1113.000000  -10.000000      15.5309814       8.3050984       2.8405109
-1112.000000  -10.000000      14.6134509       8.7576980       2.9953091
-1111.000000  -10.000000      13.7172903       9.1051580       3.1141475
-1110.000000  -10.000000      12.8529814       9.3601392       3.2013561
-1109.000000  -10.000000      12.0277537       9.5352245       3.2612389
-1108.000000  -10.000000      11.2461299       9.6423627       3.2978823
-1107.000000  -10.000000      10.5104740       9.6925287       3.3150401
-1106.000000  -10.000000       9.8214940       9.6955515       3.3160739
-1105.000000  -10.000000       9.1786759       9.6600629       3.3039361
-1104.000000  -10.000000       8.5806421       9.5935253       3.2811789
-1103.000000  -10.000000       8.0254376       9.5023101       3.2499815
-1102.000000  -10.000000       7.5107496       9.3918003       3.2121849
-1101.000000  -10.000000       7.0340738       9.2665049       3.1693313
-1100.000000  -10.000000       6.5928346       9.1301717       3.1227026
-1099.000000  -10.000000       6.1844716       8.9858956       3.0733573
-1098.000000  -10.000000       5.8064972       8.8362156       3.0221637
-1097.000000  -10.000000       5.4565355       8.6832027       2.9698302
-1096.000000  -10.000000       5.1323443       8.5285351       2.9169308
-1095.000000  -10.000000       4.8318278       8.3735639       2.8639275
-1094.000000  -10.000000       4.5530400       8.2193688       2.8111897
-1093.000000  -10.000000       4.2941844       8.0668048       2.7590097
-1092.000000  -10.000000       4.0536085       7.9165421       2.7076169
-1091.000000  -10.000000       3.8297970       7.7690987       2.6571883
